[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8961054313136385,-0.44384125086589,0.9882776629988204)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5806695735904309,0.8141393285588819,-0.9845402695497603)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.43582429797309485,0.9000317668261821,-0.5844180805480922)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2625972261093318,-0.9649055377806081,-0.23277118618518217)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1963555690503536,-0.9805327585057584,-0.06595013081375549)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.816952231858005,-0.5767053414545633,-0.7981104662864612)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9999926274198981,0.003839935656853334,0.03979900186737187)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7721218198759047,0.6354745433701661,-0.9300995908240034)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.012682633319920127,0.9999195721717185,0.4799991391335269)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5630934831726099,0.8263932049627088,-0.020984898127828375)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8854062164774974,0.4648180631419168,0.6611333957997392)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7591090038652059,-0.6509635321972921,0.6930405944668622)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4668524438547131,0.8843352281046379,-0.9569670784770156)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8067910488325324,0.5908368670992885,-0.9784810819459583)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.35726693064192855,0.9340023234819577,-0.5099140336608808)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5682602550455725,-0.8228488819555756,0.8878386248966313)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9257677543853787,-0.3780926671336712,-0.03937849490078752)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.34660814942132173,0.9380100163402983,-0.8746944392713852)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9999190302912623,0.012725284334020915,-0.8983211534529116)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9999196362889173,0.012677577206990422,-0.6193064318654845)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8255547247743928,0.564322067974199,-0.27273583989923283)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3634990756984011,0.93159455878961,0.6592569188043963)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9218127527240741,0.3876354587950707,0.8923344158107609)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7200836375110516,0.6938872783016362,0.012635126113449533)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.021239756221090304,0.9997744109326206,-0.9336620785777691)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.2684141127010547,-0.9633036198950492,0.31163373757700447)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9999994611942875,-0.0010380805048875105,0.9910784481202948)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8117111228441385,0.5840591177707167,-0.4333824080096019)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7239405991398254,0.6898623115644676,-0.6431852231849718)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.44616074864211014,0.8949528403056285,0.8361720944765791)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9793440846983414,0.20220080060763324,0.57656454206358)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.07015811877608469,-0.9975358832492197,0.9534915220881258)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6244447925902428,-0.7810689476652677,-0.9070670901918286)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9974455798880199,-0.07143049182143374,-0.9999690187255496)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8378184913105375,-0.5459488763777564,-0.39968045564059707)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7445105070956128,-0.6676107434907211,-0.9546050016651311)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.0844440389916771,-0.99642822334515,0.7743387070783943)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.502440352153985,0.8646118739222701,0.9224498087288017)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8210507561341295,0.5708551969208779,-0.8514246406350543)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.902817499921461,0.43002390844645216,-0.8918206965955272)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.46794212132796936,0.8837591137222178,-0.822573578427615)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.032371721025301024,0.9994758984977377,0.4008053511746004)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.39065313917995265,0.9205379540512431,-0.3610387871951205)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.18348207631789776,0.9830230555129789,0.8414108755662951)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.909404809392144,0.4159121213122291,0.5624218827447632)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8017467504454507,-0.597663909024261,-0.9936665327401965)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9871239005204722,-0.15995751004954062,0.6592517069798408)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9921236330836426,-0.12526251105942982,-0.3472524525520679)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4898503334503385,0.871806544377015,0.5655531685927444)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9336497170333083,0.3581873893419801,0.4010434599432573)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9996294698250944,-0.027219901858764165,0.9388483172783333)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.12855709295098053,0.9917021094320577,-0.9950278133681576)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8587575308749437,-0.5123821846684077,-0.18195844439013525)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.10848303434046855,0.9940983006022517,0.9212760409829595)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.600367822099277,0.7997240012577908,0.34110042709148025)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8602349539395545,0.5098978564581463,-0.2679685248178307)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8738869066361449,0.486129277466303,0.9193491943913756)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7286130124866933,-0.6849256003647882,-0.9050120151573555)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9050481852553736,0.42530904336253544,0.9392911236271004)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7904252721299687,-0.61255847817026,-0.03165706581654363)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.07622375572391099,0.9970907376278959,0.13432188012412907)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.03543411098390807,-0.9993720147066257,0.7226263287589854)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8880730502822155,0.4597023573601092,0.9917362662564192)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9615152055397133,-0.2747517234084673,-0.8834927888593516)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8793828583242191,0.4761153100725981,-0.9972264279665747)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.998103914133294,-0.06155141421444309,-0.8654211894222436)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3768866571356131,-0.9262593846613069,-0.9618405711736921)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6431355326487844,-0.7657523663982791,-0.9811017754109123)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7800559605680724,0.6257097557032509,-0.28852803399326055)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.12854754642155003,-0.9917033469284046,0.7766906692571272)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1679503402792274,0.9857954570802666,-0.5201031031521655)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.11717186193780574,-0.9931116527208951,0.04568494877763189)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5584602059436973,0.8295313124754986,0.8687786932293929)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.30070068636360187,-0.9537185629002188,0.4397457246370987)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.22973904040718396,-0.9732522660198569,0.372088678481308)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7243781858115865,0.6894028168787205,-0.1934750455376208)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.10292057056715981,-0.9946895777850144,-0.9847917192665265)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.1454831920241779,0.9893607233150385,-0.9869513118951502)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5570905006730634,0.830451789124351,0.9585470906928764)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8863917176676472,-0.4629359813734486,-0.666019084873142)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.24796925080552212,-0.9687679033984085,-0.8877993154554955)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7015079272757312,-0.7126616504129483,0.43493129681810555)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7425320892492313,0.6698104929270454,-0.8966674685623591)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.946007810649717,-0.32414382947964515,0.918693218854525)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9307022966607891,-0.3657775758440264,-0.16206977863953168)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.11295177427607135,-0.9936004713605401,-0.5833126014408369)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9866942104788722,-0.16258700749898514,-0.8412652400945926)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9419391896246972,0.3357835062196604,-0.8755129973699437)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9990253269095148,0.04414064106169099,0.23724303941899633)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7760543187813473,0.6306660719436388,-0.5411666860868747)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8989044831363024,-0.43814464529132047,0.35488669673579426)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9971202438311666,-0.07583679411786164,-0.9339357847815601)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6580681200801299,0.7529583981430871,0.990495975719016)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9287710532940794,0.37065392290249166,-0.8644656726245131)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7467663041524193,-0.6650865259366908,-0.9773029910084918)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9224918846723068,-0.38601647984734455,-0.8549429323317147)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5914256313176869,0.8063595492213603,-0.01677115030279095)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9645941898764436,-0.26373859948177353,0.6214259398623287)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2842780653734999,0.958741874305853,0.9571260586131705)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9897902905914998,0.14253133217224298,0.7149792315598393)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.10151013135644313,0.9948345054490207,0.3345539341539199)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9994125954338406,-0.034270455033372726,-0.14890603676161937)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7016681996845838,0.712503850902853,-0.9800241022212834)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9155554661340345,0.40219173093450206,-0.5194171471960017)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.900420162030409,0.43502130040853404,0.7894986807182642)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8481460794804477,-0.5297624258683754,-0.5582316250570567)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1853238270888261,0.9826775051425319,0.3270984829708357)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7706752828127587,0.6372280662851209,-0.5985909994086062)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7588989121544284,0.6512084467594268,-0.9997254556967891)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.23053112815654664,-0.9730649510443122,-0.2356925603550143)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3201874037510131,-0.9473542243950706,0.6639232344918831)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6240394157994054,0.7813928637559578,-0.08643173418019712)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9808384344328946,-0.19482290814795952,-0.5426588959953131)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3417875065089276,0.939777261054134,-0.7975685815172309)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9986264249478373,0.052395261196997896,-0.7368818988852274)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9193848433766254,-0.39335926297640184,-0.8287541259753475)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.07320928827981046,-0.9973165997362942,0.431866595643993)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9014563074158535,-0.4328701027100097,0.2499245332568641)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5133538319091506,-0.8581770465726706,0.13413515356450753)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9831422772060526,0.1828421799533608,-0.9852636314392043)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.47308285500158,-0.8810179409657638,-0.07653782777642568)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.010258736016599492,-0.999947377783122,-0.9996072479339134)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8662472005348096,-0.4996156398328673,0.06651520009372815)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4667956781494048,0.8843651931532794,-0.35520132611112065)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.974948529544763,0.22243058408974367,-0.6314410399515125)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2558750498566014,-0.9667098628134926,0.6913859654699319)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9380592685428387,0.3464748312661028,0.3627946178794095)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5618318683945314,-0.827251444033983,-0.8163662769357272)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6583447562081391,-0.7527165349407743,-0.26582299341932475)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.999721243436658,-0.023610070340054766,-0.9993376733020979)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.635371479873227,-0.7722066320381519,0.3219884070128318)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.49771693937668315,0.8673395230574398,0.14603018706153553)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6176046853599404,-0.786488685628375,0.25948334639530546)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.12110946977640207,0.9926391571615936,-0.9253226035920048)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.08352058356986253,-0.996506052224546,0.5845687803146687)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8571475403308547,-0.5150709602615602,-0.9042436555732709)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.046478189422971015,0.9989193050031431,0.9271362489592433)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6164542976030456,0.7873906901702201,0.9987686329971318)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8547908618163471,0.5189726221635074,0.8659900439586057)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9265818176144967,0.37609325341757416,-0.03182850857475055)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9530239340644874,0.30289500012421416,0.5746360429945194)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.20323108087478958,0.979130802174288,-0.7601726971369125)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9911606471382779,0.13266714576122532,-0.8438858876884586)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5082404379002281,-0.8612152212327557,-0.42950239411938784)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8241964376096024,-0.566304010432242,0.16027256232988465)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.10307179472047884,-0.9946739189971251,-0.8198683868483363)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9235476162451164,0.3834837682718309,-0.9295537697545424)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5934415143010634,-0.8048771142876786,0.09579272589889341)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4845252479896095,0.8747772768314273,0.27685902520256317)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3343810595190395,0.9424379592497983,0.9506021963818146)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9850450546058876,0.17229695411261278,-0.025098465273791833)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1086541587586567,0.994079611391587,-0.7692574163478465)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.40672531637257386,0.9135505005316508,0.7933205596506029)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8127336587523702,-0.5826353919313396,0.8459733913958766)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.35355464744871545,0.9354138716458157,0.8162737117467147)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8859985598743103,0.46368798981712717,-0.8537546078616349)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9755507084837013,-0.21977446434230827,0.8893187085218079)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9268334046667605,0.3754728219110155,-0.2659771866181034)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.997879394869931,0.06509003989874583,0.683898374687555)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.997911897908725,0.06458981353283413,0.9635873777762324)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5124135739126076,-0.8587388015398563,-0.8242269856674684)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8278228927204981,-0.5609895349183144,0.9997660345311364)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9946037605875973,-0.10374661163146229,-0.8214250635497874)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-6.923067131909715E-4,0.9999997603556787,0.29282671416054695)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8109759598136497,-0.5850794754598128,0.900308831644321)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7246293159756744,0.6891388498906633,-0.730175064277518)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6046173688615823,0.7965160621549934,0.32813699292419635)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5313525402661503,0.8471508000071234,-0.09972414858948976)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9932412829814571,0.11606788436664575,-0.9916606688969053)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9609768733946931,-0.2766287201296353,0.9923698875543129)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5979609264789899,0.8015252525057386,-0.19438954259658014)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6218443875300383,0.7831408287769138,0.8261130879642874)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.16883917841739646,-0.9856436129917033,-0.11739279507792538)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.951155835844774,0.30871115292199813,-0.1794016370203862)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3622096600907758,-0.9320966484957044,0.9999334947266724)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7220612157350177,0.6918291701939636,0.9373287107575297)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.11066701723038264,0.9938575407458204,-0.5116676500976436)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4311872037252569,-0.9022624869424606,0.8861615963193414)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7492868245016514,0.6622456150313353,-0.9978483996016217)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9369995635851128,0.34933052806948894,0.24577810307850326)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7255450021551002,-0.6881747233426665,-0.31606293834628124)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.0479252627950215,-0.9988509244056533,-0.9927330136078292)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6853660174635026,-0.7281987517884234,0.872302849992895)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.29058536467712515,0.9568490716071486,-0.23052184355193886)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7932594806313714,0.6088837297780644,-0.9083620544084994)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9712872982368639,0.2379096136849736,-0.9869607010329964)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.24636411961040294,-0.9691773421663298,0.6224825493354256)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.10472915826831086,0.9945007809993972,-0.44677687231933133)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.32132966188765977,0.9469673956325858,-0.9339112261357918)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1128996732476089,-0.9936063927836732,-0.9943441307269261)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.28379674028725965,-0.9588844613415767,-0.01331651376845294)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9983590193369456,-0.05726489769983314,0.999726141158252)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9195139096385662,-0.3930574639683094,0.023223202635267948)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7822879068227372,-0.6229170336721419,0.9128877203542556)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4476202798701501,0.8942237332172349,0.5500773227116226)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9682666850003064,0.24991924039280652,-0.7212442564615875)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.935717256093226,0.35275092721262147,-0.9934144436610319)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9847244298792469,-0.1741200654691815,0.4880767089579474)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3846645406114842,0.9230564398757835,-0.34033297135679225)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9192067795192007,0.3937751852084378,0.9560778118944161)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.33844732231346497,0.9409853399595796,0.4313855386650694)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8537977201097907,0.5206048915783673,-0.8145569914937884)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9313761591614497,-0.36405830596989003,0.28788190814483716)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.04505687364882438,0.9989844233705518,0.3959240648465999)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9386367009428593,0.3449074421393444,0.18920657068390787)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6668512632562865,0.7451908431358338,0.5494219679553429)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6373814243617132,0.7705484539460408,-0.4217933405867136)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.2015921520372729,0.9794695524808217,-0.3227337610738015)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5475969812249565,-0.8367422220453051,0.7823543599028929)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9805291764069717,-0.19637345598289424,0.5722439424144573)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9906535690745858,-0.13640200174405426,0.9955724167720463)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.99697664969559,-0.07770173718622266,-0.9386530687086593)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3786676863546756,-0.9255327024534558,-0.9558388707182022)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.17726410610538426,-0.9841633180964727,0.2155978743801934)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.38016037930208035,0.9249205836226688,0.9879467205893673)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9907597764732485,0.13562840898085668,-0.3530472224017704)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4223279933641109,0.9064430848216801,0.15942691823472482)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.36522010415579786,-0.9309211972666795,0.9350786205841497)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.26483601878745955,0.9642934631909564,0.9831435520272919)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7511414345042818,-0.6601413071235959,-0.9594073311684657)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.13700216569576623,0.9905707478997499,-0.7266499545416026)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8032101337694717,0.5956957956961149,0.8906480666883608)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.33874310952376246,-0.9408789006828521,-0.9108328852289824)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8779201719917789,-0.4788070296162384,0.5733823595092238)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2902863066037438,-0.9569398414729932,-0.9568464983636055)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8057204391195838,0.5922960188832481,-0.42013990791939615)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1530927618332276,0.9882118225736194,0.9350993590041478)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.16632090863977228,-0.9860716786061957,-0.8929297578080095)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9063701062441942,0.42248459203489075,-0.32163644066178365)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8290306075579711,-0.559203229364836,-0.5895057174844394)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9715719938036234,-0.2367442942426532,-0.44620869122206863)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8917679014138207,-0.4524931049286722,0.5640553147255326)]
